Order ID,Date,Month,Month_Num,Quarter,Category,Product,Unit Price,Quantity,Discount,Revenue,Profit,Region,City,Channel,Customer Segment,Customer ID
ORD-10176,2024-07-24,Jul,7,Q3,Office Supplies,Sticky Notes Bulk,34.63,2,0.0,69.26,21.89,North,Detroit,Online,SMB,CUST-5374
ORD-10177,2024-06-17,Jun,6,Q2,Technology,"Laptop Pro 15""",1003.62,6,0.0,6021.72,2956.21,North,Detroit,Online,SMB,CUST-9233
ORD-10178,2024-12-26,Dec,12,Q4,Office Supplies,Ballpoint Pens (24pk),14.39,8,0.15,97.85,44.83,South,Houston,Direct Sales,SMB,CUST-8454
ORD-10179,2024-11-06,Nov,11,Q4,Furniture,Monitor Stand,92.94,3,0.0,278.82,115.88,South,Houston,In-Store,SMB,CUST-2341
ORD-10180,2024-09-26,Sep,9,Q3,Furniture,Monitor Stand,77.94,2,0.15,132.5,69.16,South,Houston,Online,Consumer,CUST-8239
ORD-10181,2024-02-29,Feb,2,Q1,Office Supplies,Binder Set,20.18,2,0.05,38.34,13.34,West,LA,In-Store,SMB,CUST-1945
ORD-10182,2024-10-13,Oct,10,Q4,Furniture,Bookshelf 5-Tier,154.1,2,0.0,308.2,106.6,South,Houston,Online,SMB,CUST-2044
ORD-10183,2024-10-04,Oct,10,Q4,Clothing,Business Shirt,88.31,1,0.0,88.31,42.23,South,Houston,Wholesale,Government,CUST-7887
ORD-10184,2024-07-10,Jul,7,Q3,Clothing,Wool Sweater,104.88,2,0.15,178.3,81.24,North,Chicago,In-Store,SMB,CUST-3924
ORD-10185,2024-10-02,Oct,10,Q4,Furniture,Standing Desk,762.93,5,0.0,3814.65,2094.75,North,Detroit,In-Store,Consumer,CUST-7948
ORD-10186,2024-09-29,Sep,9,Q3,Furniture,Standing Desk,522.76,5,0.0,2613.8,1257.47,North,Chicago,Wholesale,SMB,CUST-1256
ORD-10187,2024-05-03,May,5,Q2,Technology,Wireless Headphones,150.27,3,0.0,450.81,172.21,North,Chicago,In-Store,SMB,CUST-4839
ORD-10188,2024-10-03,Oct,10,Q4,Technology,"Laptop Pro 15""",955.05,4,0.2,3056.16,1501.98,East,Boston,Online,Consumer,CUST-9540
ORD-10189,2024-04-23,Apr,4,Q2,Furniture,Bookshelf 5-Tier,94.49,1,0.15,80.32,26.51,South,Atlanta,In-Store,Enterprise,CUST-6642
ORD-10190,2024-11-25,Nov,11,Q4,Office Supplies,Label Maker,56.85,4,0.0,227.4,108.02,South,Atlanta,Online,Enterprise,CUST-3365
ORD-10191,2024-08-25,Aug,8,Q3,Clothing,Leather Belt,41.51,4,0.0,166.04,69.32,West,LA,Online,SMB,CUST-2295
ORD-10192,2024-08-18,Aug,8,Q3,Office Supplies,Ballpoint Pens (24pk),13.36,3,0.1,36.07,19.37,West,LA,Wholesale,Enterprise,CUST-4555
ORD-10193,2024-09-02,Sep,9,Q3,Technology,Smart Speaker,79.32,3,0.15,202.27,100.54,South,Houston,In-Store,Consumer,CUST-4974
ORD-10194,2024-12-22,Dec,12,Q4,Office Supplies,Stapler Pro,30.9,4,0.0,123.6,58.04,East,Boston,In-Store,Consumer,CUST-6053
ORD-10195,2024-05-13,May,5,Q2,Furniture,Filing Cabinet,218.9,3,0.1,591.03,218.32,East,New York,Online,SMB,CUST-4625
ORD-10196,2024-03-15,Mar,3,Q1,Technology,"Monitor 27""",387.56,5,0.0,1937.8,954.36,South,Atlanta,In-Store,Government,CUST-6530
ORD-10197,2024-05-11,May,5,Q2,Office Supplies,Binder Set,41.2,3,0.05,117.42,50.18,South,Atlanta,Online,Consumer,CUST-9000
ORD-10198,2024-04-04,Apr,4,Q2,Clothing,Leather Belt,64.61,5,0.2,258.44,108.29,North,Chicago,Wholesale,SMB,CUST-4791
ORD-10199,2024-02-04,Feb,2,Q1,Office Supplies,Notebook Pack,15.72,1,0.0,15.72,8.41,West,Seattle,Online,SMB,CUST-7739
ORD-10200,2024-01-07,Jan,1,Q1,Technology,Webcam HD,96.5,1,0.0,96.5,40.96,West,LA,Online,Enterprise,CUST-3439
ORD-10201,2024-05-03,May,5,Q2,Technology,Webcam HD,116.07,5,0.0,580.35,261.61,East,Boston,In-Store,Enterprise,CUST-4700
ORD-10202,2024-06-02,Jun,6,Q2,Office Supplies,Ballpoint Pens (24pk),14.54,3,0.15,37.08,13.35,North,Detroit,Online,SMB,CUST-1919
ORD-10203,2024-11-22,Nov,11,Q4,Technology,Mechanical Keyboard,96.44,4,0.1,347.18,134.97,East,New York,Wholesale,Government,CUST-4764
ORD-10204,2024-04-18,Apr,4,Q2,Clothing,Formal Tie,50.95,3,0.0,152.85,82.29,North,Detroit,Wholesale,SMB,CUST-1539
ORD-10205,2024-04-01,Apr,4,Q2,Clothing,Work Trousers,49.94,6,0.0,299.64,154.0,West,LA,Online,SMB,CUST-7375
ORD-10206,2024-12-12,Dec,12,Q4,Clothing,Work Trousers,72.03,9,0.1,583.44,205.59,North,Detroit,Online,SMB,CUST-2245
ORD-10207,2024-06-23,Jun,6,Q2,Office Supplies,Whiteboard 4x3,146.51,3,0.0,439.53,172.06,West,Seattle,Online,SMB,CUST-7150
ORD-10208,2024-08-09,Aug,8,Q3,Technology,"Monitor 27""",324.71,6,0.05,1850.85,648.7,North,Chicago,Online,SMB,CUST-3527
ORD-10209,2024-07-18,Jul,7,Q3,Technology,Wireless Headphones,89.98,2,0.15,152.97,67.13,East,New York,Online,Enterprise,CUST-8353
ORD-10210,2024-10-12,Oct,10,Q4,Office Supplies,Whiteboard 4x3,77.26,4,0.0,309.04,127.15,East,Boston,Online,SMB,CUST-2387
ORD-10211,2024-10-13,Oct,10,Q4,Clothing,Casual Sneakers,104.76,3,0.0,314.28,142.94,South,Atlanta,Online,SMB,CUST-2036
ORD-10212,2024-03-26,Mar,3,Q1,Furniture,Filing Cabinet,193.96,2,0.1,349.13,160.5,South,Atlanta,In-Store,Enterprise,CUST-2752
ORD-10213,2024-03-10,Mar,3,Q1,Technology,"Monitor 27""",398.67,4,0.05,1514.95,528.69,East,Boston,Online,Consumer,CUST-3230
ORD-10214,2024-06-02,Jun,6,Q2,Technology,USB-C Hub,62.95,1,0.0,62.95,28.36,East,Boston,In-Store,Consumer,CUST-4971
ORD-10215,2024-06-15,Jun,6,Q2,Furniture,Filing Cabinet,203.75,3,0.15,519.56,259.81,South,Houston,Direct Sales,SMB,CUST-4434
ORD-10216,2024-08-12,Aug,8,Q3,Office Supplies,Ballpoint Pens (24pk),16.19,1,0.1,14.57,6.52,West,LA,In-Store,Enterprise,CUST-3525
ORD-10217,2024-08-04,Aug,8,Q3,Office Supplies,Ballpoint Pens (24pk),12.49,3,0.05,35.6,14.4,West,LA,Wholesale,SMB,CUST-9796
ORD-10218,2024-10-31,Oct,10,Q4,Office Supplies,Ballpoint Pens (24pk),9.09,3,0.0,27.27,10.47,South,Houston,In-Store,Consumer,CUST-7547
ORD-10219,2024-06-18,Jun,6,Q2,Clothing,Wool Sweater,77.48,1,0.0,77.48,38.31,South,Atlanta,Online,SMB,CUST-9199
ORD-10220,2024-03-18,Mar,3,Q1,Technology,"Laptop Pro 15""",1092.11,2,0.0,2184.22,698.65,North,Chicago,Wholesale,Consumer,CUST-6707
ORD-10221,2024-06-08,Jun,6,Q2,Technology,USB-C Hub,65.06,4,0.0,260.24,136.78,West,Seattle,Online,Enterprise,CUST-2885
ORD-10222,2024-01-12,Jan,1,Q1,Office Supplies,Ballpoint Pens (24pk),14.77,1,0.0,14.77,4.49,South,Houston,In-Store,SMB,CUST-7985
ORD-10223,2024-08-24,Aug,8,Q3,Technology,"Monitor 27""",487.93,6,0.0,2927.58,1129.09,West,LA,In-Store,Consumer,CUST-8365
ORD-10224,2024-10-30,Oct,10,Q4,Furniture,Ergonomic Chair,495.66,1,0.0,495.66,179.39,North,Chicago,Wholesale,SMB,CUST-6993
ORD-10225,2024-06-15,Jun,6,Q2,Technology,Wireless Headphones,110.48,3,0.15,281.72,117.78,East,Boston,In-Store,SMB,CUST-6700
ORD-10226,2024-06-29,Jun,6,Q2,Office Supplies,Sticky Notes Bulk,31.27,2,0.1,56.29,26.77,North,Chicago,Online,Enterprise,CUST-2916
ORD-10227,2024-04-03,Apr,4,Q2,Furniture,Standing Desk,654.41,1,0.0,654.41,337.37,West,Seattle,Online,Consumer,CUST-3838
ORD-10228,2024-10-11,Oct,10,Q4,Technology,Webcam HD,68.82,2,0.0,137.64,60.18,North,Detroit,Direct Sales,SMB,CUST-4196
ORD-10229,2024-07-15,Jul,7,Q3,Clothing,Leather Belt,51.12,2,0.0,102.24,43.66,West,Seattle,Online,SMB,CUST-4613
ORD-10230,2024-05-29,May,5,Q2,Technology,USB-C Hub,65.88,4,0.0,263.52,114.81,West,LA,In-Store,SMB,CUST-9898
ORD-10231,2024-07-06,Jul,7,Q3,Furniture,Ergonomic Chair,515.0,2,0.0,1030.0,510.23,West,LA,In-Store,Consumer,CUST-5055
ORD-10232,2024-06-01,Jun,6,Q2,Clothing,Business Shirt,61.49,1,0.0,61.49,21.26,West,LA,Wholesale,Enterprise,CUST-6744
ORD-10233,2024-12-29,Dec,12,Q4,Office Supplies,Whiteboard 4x3,82.28,1,0.0,82.28,41.0,South,Houston,In-Store,SMB,CUST-9827
ORD-10234,2024-03-27,Mar,3,Q1,Technology,Webcam HD,79.25,1,0.0,79.25,26.59,North,Chicago,Direct Sales,Consumer,CUST-1971
ORD-10235,2024-05-21,May,5,Q2,Clothing,Casual Sneakers,115.11,2,0.0,230.22,118.2,East,New York,Wholesale,Consumer,CUST-9019
ORD-10236,2024-03-13,Mar,3,Q1,Office Supplies,Paper Shredder,115.5,4,0.0,462.0,245.38,North,Detroit,In-Store,SMB,CUST-7046
ORD-10237,2024-08-20,Aug,8,Q3,Clothing,Work Trousers,83.92,3,0.15,214.0,72.38,North,Detroit,In-Store,Consumer,CUST-2037
ORD-10238,2024-09-30,Sep,9,Q3,Furniture,Filing Cabinet,272.73,5,0.0,1363.65,639.94,East,Boston,In-Store,Enterprise,CUST-8951
ORD-10239,2024-06-24,Jun,6,Q2,Clothing,Business Shirt,41.3,6,0.05,235.41,80.23,North,Chicago,Direct Sales,Enterprise,CUST-8479
ORD-10240,2024-01-01,Jan,1,Q1,Clothing,Wool Sweater,85.19,2,0.05,161.86,83.69,East,New York,Wholesale,Consumer,CUST-2529
ORD-10241,2024-12-01,Dec,12,Q4,Furniture,Ergonomic Chair,379.15,6,0.15,1933.66,983.5,West,Seattle,In-Store,Consumer,CUST-8032
ORD-10242,2024-12-01,Dec,12,Q4,Technology,Wireless Headphones,79.13,1,0.0,79.13,40.9,South,Atlanta,Online,Consumer,CUST-2975
ORD-10243,2024-08-04,Aug,8,Q3,Office Supplies,Binder Set,19.7,3,0.0,59.1,21.71,North,Chicago,Online,Consumer,CUST-3246
ORD-10244,2024-07-14,Jul,7,Q3,Office Supplies,Sticky Notes Bulk,27.83,4,0.05,105.75,56.35,North,Chicago,Online,Consumer,CUST-3480
ORD-10245,2024-07-29,Jul,7,Q3,Office Supplies,Binder Set,38.64,4,0.0,154.56,81.13,North,Detroit,Online,SMB,CUST-3290
ORD-10246,2024-05-06,May,5,Q2,Technology,Wireless Headphones,108.78,3,0.05,310.02,114.62,East,New York,Wholesale,Consumer,CUST-5942
ORD-10247,2024-04-15,Apr,4,Q2,Furniture,Desk Lamp,48.43,2,0.0,96.86,37.63,South,Atlanta,Online,Enterprise,CUST-2163
ORD-10248,2024-09-27,Sep,9,Q3,Clothing,Business Shirt,88.34,2,0.15,150.18,77.64,West,Seattle,In-Store,Enterprise,CUST-8717
ORD-10249,2024-02-07,Feb,2,Q1,Technology,Wireless Headphones,80.66,2,0.0,161.32,51.52,West,Seattle,In-Store,SMB,CUST-7806
ORD-10250,2024-08-04,Aug,8,Q3,Office Supplies,Ballpoint Pens (24pk),14.41,3,0.05,41.07,21.02,North,Detroit,Online,Government,CUST-3545
ORD-10251,2024-10-01,Oct,10,Q4,Technology,Wireless Headphones,116.22,4,0.0,464.88,144.88,South,Houston,Online,Government,CUST-2900
ORD-10252,2024-08-20,Aug,8,Q3,Office Supplies,Notebook Pack,17.26,1,0.1,15.53,5.67,North,Chicago,In-Store,Consumer,CUST-3684
ORD-10253,2024-09-11,Sep,9,Q3,Clothing,Leather Belt,45.69,2,0.1,82.24,39.9,East,New York,In-Store,Consumer,CUST-2934
ORD-10254,2024-01-16,Jan,1,Q1,Technology,"Monitor 27""",380.59,3,0.0,1141.77,424.65,North,Detroit,In-Store,SMB,CUST-9185
ORD-10255,2024-10-17,Oct,10,Q4,Technology,Mechanical Keyboard,111.96,2,0.0,223.92,91.03,North,Chicago,In-Store,Enterprise,CUST-1201
ORD-10256,2024-05-05,May,5,Q2,Technology,Smart Speaker,87.3,4,0.0,349.2,110.77,North,Detroit,Online,Enterprise,CUST-6241
ORD-10257,2024-05-18,May,5,Q2,Office Supplies,Label Maker,33.78,3,0.05,96.27,51.68,South,Houston,Direct Sales,Enterprise,CUST-8620
ORD-10258,2024-05-24,May,5,Q2,Office Supplies,Paper Shredder,88.46,2,0.05,168.07,92.1,South,Atlanta,In-Store,SMB,CUST-4974
ORD-10259,2024-08-25,Aug,8,Q3,Furniture,Filing Cabinet,298.67,3,0.1,806.41,295.86,South,Houston,Online,SMB,CUST-4817
ORD-10260,2024-10-04,Oct,10,Q4,Technology,"Laptop Pro 15""",1279.4,7,0.0,8955.8,3454.02,East,New York,Online,Government,CUST-7878
ORD-10261,2024-09-08,Sep,9,Q3,Clothing,Casual Sneakers,115.93,3,0.0,347.79,111.18,West,Seattle,In-Store,Consumer,CUST-2565
ORD-10262,2024-09-15,Sep,9,Q3,Technology,"Monitor 27""",321.45,5,0.05,1526.89,673.75,South,Houston,Online,Consumer,CUST-7438
ORD-10263,2024-12-24,Dec,12,Q4,Office Supplies,Label Maker,41.72,12,0.0,500.64,266.0,South,Houston,Wholesale,SMB,CUST-3546
ORD-10264,2024-02-24,Feb,2,Q1,Technology,Gaming Mouse,61.96,1,0.0,61.96,28.53,South,Atlanta,Online,SMB,CUST-2964
ORD-10265,2024-02-16,Feb,2,Q1,Technology,Webcam HD,116.85,1,0.05,111.01,59.94,East,New York,Online,Enterprise,CUST-6828
ORD-10266,2024-07-21,Jul,7,Q3,Furniture,Monitor Stand,72.91,2,0.1,131.24,66.48,West,Seattle,In-Store,SMB,CUST-2551
ORD-10267,2024-08-24,Aug,8,Q3,Technology,Mechanical Keyboard,99.93,1,0.0,99.93,35.45,South,Houston,Online,SMB,CUST-2376
ORD-10268,2024-10-25,Oct,10,Q4,Office Supplies,Ballpoint Pens (24pk),8.22,3,0.0,24.66,8.0,West,LA,Online,Consumer,CUST-6432
ORD-10269,2024-03-03,Mar,3,Q1,Technology,Gaming Mouse,47.73,4,0.15,162.28,71.68,West,Seattle,Online,Consumer,CUST-3831
ORD-10270,2024-06-30,Jun,6,Q2,Technology,Mechanical Keyboard,113.75,1,0.0,113.75,58.34,South,Atlanta,In-Store,Consumer,CUST-8848
ORD-10271,2024-02-01,Feb,2,Q1,Technology,"Monitor 27""",340.17,5,0.0,1700.85,559.3,South,Houston,Direct Sales,Consumer,CUST-6883
ORD-10272,2024-09-02,Sep,9,Q3,Furniture,Filing Cabinet,200.61,6,0.05,1143.48,536.98,East,New York,Online,SMB,CUST-1480
ORD-10273,2024-05-23,May,5,Q2,Technology,Gaming Mouse,73.59,2,0.1,132.46,39.75,South,Houston,Online,Enterprise,CUST-9743
ORD-10274,2024-01-29,Jan,1,Q1,Office Supplies,Stapler Pro,36.27,1,0.2,29.02,13.14,South,Houston,Online,SMB,CUST-6878
ORD-10275,2024-10-29,Oct,10,Q4,Technology,Smart Speaker,143.76,1,0.05,136.57,55.89,South,Atlanta,In-Store,Enterprise,CUST-1621
ORD-10276,2024-02-16,Feb,2,Q1,Technology,USB-C Hub,40.0,1,0.0,40.0,18.68,South,Houston,Online,Enterprise,CUST-6301
ORD-10277,2024-01-31,Jan,1,Q1,Technology,Mechanical Keyboard,158.69,3,0.1,428.46,143.46,North,Detroit,In-Store,Consumer,CUST-2655
ORD-10278,2024-06-21,Jun,6,Q2,Technology,Mechanical Keyboard,176.83,3,0.1,477.44,210.45,West,Seattle,Online,Government,CUST-6846
ORD-10279,2024-04-24,Apr,4,Q2,Office Supplies,Sticky Notes Bulk,22.57,4,0.1,81.25,38.71,South,Houston,Direct Sales,Government,CUST-7415
ORD-10280,2024-10-17,Oct,10,Q4,Technology,Smart Speaker,141.1,5,0.2,564.4,279.25,North,Detroit,Online,Consumer,CUST-4899
ORD-10281,2024-06-26,Jun,6,Q2,Clothing,Casual Sneakers,109.89,1,0.2,87.91,30.29,East,Boston,Online,Enterprise,CUST-2110
ORD-10282,2024-06-28,Jun,6,Q2,Technology,Wireless Headphones,165.45,1,0.0,165.45,72.87,West,LA,Wholesale,SMB,CUST-7204
ORD-10283,2024-06-28,Jun,6,Q2,Furniture,Ergonomic Chair,539.08,2,0.1,970.34,393.46,South,Houston,In-Store,Consumer,CUST-1547
ORD-10284,2024-05-30,May,5,Q2,Technology,Webcam HD,125.62,6,0.0,753.72,382.49,West,LA,In-Store,SMB,CUST-2525
ORD-10285,2024-06-22,Jun,6,Q2,Office Supplies,Binder Set,34.91,3,0.0,104.73,40.49,West,LA,Online,SMB,CUST-4112
ORD-10286,2024-07-28,Jul,7,Q3,Office Supplies,Paper Shredder,118.45,3,0.0,355.35,186.92,West,Seattle,Online,SMB,CUST-8005
ORD-10287,2024-02-14,Feb,2,Q1,Technology,Gaming Mouse,55.78,1,0.0,55.78,28.3,East,New York,In-Store,Enterprise,CUST-7512
ORD-10288,2024-08-29,Aug,8,Q3,Furniture,Monitor Stand,70.2,7,0.05,466.83,211.53,East,Boston,Online,SMB,CUST-5313
ORD-10289,2024-08-13,Aug,8,Q3,Furniture,Standing Desk,817.54,1,0.05,776.66,397.82,North,Chicago,In-Store,Consumer,CUST-7782
ORD-10290,2024-10-28,Oct,10,Q4,Technology,"Laptop Pro 15""",1235.32,3,0.1,3335.36,1485.38,West,LA,In-Store,Enterprise,CUST-1568
ORD-10291,2024-09-14,Sep,9,Q3,Office Supplies,Sticky Notes Bulk,17.41,1,0.1,15.67,7.94,South,Houston,Wholesale,Enterprise,CUST-7936
ORD-10292,2024-02-10,Feb,2,Q1,Clothing,Wool Sweater,85.15,1,0.1,76.64,39.32,East,Boston,Direct Sales,Government,CUST-2097
ORD-10293,2024-02-14,Feb,2,Q1,Furniture,Filing Cabinet,231.81,3,0.15,591.12,248.32,North,Detroit,Online,Enterprise,CUST-2641
ORD-10294,2024-02-24,Feb,2,Q1,Office Supplies,Ballpoint Pens (24pk),15.86,4,0.15,53.92,17.79,West,Seattle,Online,SMB,CUST-8750
ORD-10295,2024-01-20,Jan,1,Q1,Technology,"Monitor 27""",342.16,6,0.05,1950.31,734.46,North,Detroit,Wholesale,SMB,CUST-4892
ORD-10296,2024-01-26,Jan,1,Q1,Office Supplies,Paper Shredder,139.73,1,0.0,139.73,48.3,East,Boston,Online,SMB,CUST-2609
ORD-10297,2024-04-26,Apr,4,Q2,Technology,Gaming Mouse,86.8,2,0.0,173.6,63.85,North,Chicago,Online,Government,CUST-7671
ORD-10298,2024-09-05,Sep,9,Q3,Office Supplies,Label Maker,61.84,4,0.05,234.99,119.91,East,Boston,Online,Consumer,CUST-1474
ORD-10299,2024-03-29,Mar,3,Q1,Technology,USB-C Hub,80.85,1,0.0,80.85,35.24,East,New York,Online,Consumer,CUST-9275
ORD-10300,2024-07-22,Jul,7,Q3,Office Supplies,Ballpoint Pens (24pk),14.81,4,0.0,59.24,25.34,West,LA,Direct Sales,SMB,CUST-6730
ORD-10301,2024-06-25,Jun,6,Q2,Technology,Webcam HD,111.43,3,0.05,317.58,152.04,West,LA,Online,SMB,CUST-4511
ORD-10302,2024-04-23,Apr,4,Q2,Office Supplies,Stapler Pro,27.07,6,0.0,162.42,88.52,North,Detroit,Direct Sales,Consumer,CUST-1138
ORD-10303,2024-04-24,Apr,4,Q2,Technology,Webcam HD,108.89,2,0.1,196.0,94.31,West,Seattle,In-Store,Enterprise,CUST-5950
ORD-10304,2024-12-12,Dec,12,Q4,Furniture,Desk Lamp,58.86,3,0.0,176.58,74.54,East,Boston,Online,Enterprise,CUST-2045
ORD-10305,2024-06-21,Jun,6,Q2,Clothing,Formal Tie,30.7,3,0.0,92.1,35.55,East,New York,Online,Consumer,CUST-1930
ORD-10306,2024-11-03,Nov,11,Q4,Furniture,Bookshelf 5-Tier,150.27,9,0.1,1217.19,470.02,East,Boston,Direct Sales,SMB,CUST-1578
ORD-10307,2024-10-25,Oct,10,Q4,Office Supplies,Stapler Pro,29.3,1,0.1,26.37,9.98,West,Seattle,In-Store,Consumer,CUST-3967
ORD-10308,2024-05-30,May,5,Q2,Technology,Mechanical Keyboard,155.68,4,0.1,560.45,229.92,South,Atlanta,In-Store,Enterprise,CUST-4659
ORD-10309,2024-06-06,Jun,6,Q2,Furniture,Bookshelf 5-Tier,122.45,4,0.05,465.31,201.97,North,Detroit,Online,Consumer,CUST-2166
ORD-10310,2024-08-29,Aug,8,Q3,Clothing,Leather Belt,29.79,3,0.05,84.9,35.45,West,LA,Wholesale,Enterprise,CUST-4281
ORD-10311,2024-06-24,Jun,6,Q2,Furniture,Desk Lamp,83.64,4,0.2,267.65,137.62,South,Houston,In-Store,Consumer,CUST-3897
ORD-10312,2024-06-09,Jun,6,Q2,Office Supplies,Notebook Pack,19.68,4,0.0,78.72,28.07,South,Atlanta,Wholesale,Consumer,CUST-3120
ORD-10313,2024-11-10,Nov,11,Q4,Furniture,Filing Cabinet,209.51,6,0.2,1005.65,456.74,North,Chicago,In-Store,Government,CUST-6279
ORD-10314,2024-09-28,Sep,9,Q3,Technology,"Laptop Pro 15""",1149.67,1,0.0,1149.67,432.99,East,Boston,Online,SMB,CUST-6015
ORD-10315,2024-03-26,Mar,3,Q1,Technology,"Laptop Pro 15""",1018.28,5,0.0,5091.4,1873.85,East,Boston,Wholesale,Government,CUST-6615
ORD-10316,2024-09-07,Sep,9,Q3,Furniture,Standing Desk,481.44,6,0.15,2455.34,852.0,North,Chicago,Online,Government,CUST-4460
ORD-10317,2024-01-12,Jan,1,Q1,Office Supplies,Sticky Notes Bulk,17.46,1,0.1,15.71,5.53,West,Seattle,Wholesale,Consumer,CUST-1785
ORD-10318,2024-12-04,Dec,12,Q4,Technology,"Laptop Pro 15""",918.29,6,0.0,5509.74,2418.34,North,Detroit,In-Store,Enterprise,CUST-1152
ORD-10319,2024-06-03,Jun,6,Q2,Furniture,Ergonomic Chair,480.87,2,0.0,961.74,383.34,South,Atlanta,Wholesale,Enterprise,CUST-2928
ORD-10320,2024-05-24,May,5,Q2,Technology,Wireless Headphones,138.73,2,0.05,263.59,93.71,South,Atlanta,In-Store,SMB,CUST-1645
ORD-10321,2024-10-07,Oct,10,Q4,Furniture,Standing Desk,743.1,3,0.0,2229.3,1095.42,North,Chicago,Direct Sales,Consumer,CUST-9095
ORD-10322,2024-03-17,Mar,3,Q1,Clothing,Leather Belt,28.0,1,0.1,25.2,8.16,South,Atlanta,Direct Sales,SMB,CUST-8606
ORD-10323,2024-01-26,Jan,1,Q1,Technology,Mechanical Keyboard,167.67,1,0.15,142.52,65.55,East,Boston,In-Store,Enterprise,CUST-1751
ORD-10324,2024-01-05,Jan,1,Q1,Clothing,Formal Tie,42.3,4,0.0,169.2,55.22,East,New York,Online,SMB,CUST-2865
ORD-10325,2024-07-24,Jul,7,Q3,Furniture,Filing Cabinet,189.77,1,0.0,189.77,64.02,West,LA,Online,Consumer,CUST-1960
ORD-10326,2024-03-22,Mar,3,Q1,Technology,Gaming Mouse,88.32,2,0.05,167.81,84.69,West,Seattle,In-Store,Consumer,CUST-3140
ORD-10327,2024-09-04,Sep,9,Q3,Clothing,Business Shirt,83.38,3,0.0,250.14,133.62,East,New York,In-Store,Consumer,CUST-4669
ORD-10328,2024-12-08,Dec,12,Q4,Clothing,Leather Belt,45.92,3,0.1,123.98,65.24,South,Atlanta,Online,Consumer,CUST-7305
ORD-10329,2024-03-17,Mar,3,Q1,Office Supplies,Notebook Pack,12.2,2,0.15,20.74,8.79,West,Seattle,Wholesale,Enterprise,CUST-9055
ORD-10330,2024-06-13,Jun,6,Q2,Technology,Webcam HD,62.52,1,0.0,62.52,24.33,West,LA,Online,SMB,CUST-8341
ORD-10331,2024-02-15,Feb,2,Q1,Clothing,Wool Sweater,94.28,1,0.2,75.42,27.43,North,Chicago,Online,Enterprise,CUST-9996
ORD-10332,2024-01-01,Jan,1,Q1,Office Supplies,Paper Shredder,139.11,2,0.05,264.31,102.12,West,Seattle,Online,Enterprise,CUST-4652
ORD-10333,2024-08-20,Aug,8,Q3,Technology,Gaming Mouse,83.7,1,0.0,83.7,36.57,North,Chicago,Online,SMB,CUST-5783
ORD-10334,2024-10-07,Oct,10,Q4,Furniture,Monitor Stand,57.51,2,0.15,97.77,41.74,West,LA,Online,Enterprise,CUST-2978
ORD-10335,2024-07-20,Jul,7,Q3,Technology,USB-C Hub,74.84,1,0.0,74.84,33.41,North,Detroit,In-Store,SMB,CUST-9260
ORD-10336,2024-03-09,Mar,3,Q1,Clothing,Business Shirt,65.52,1,0.0,65.52,20.72,West,LA,In-Store,Enterprise,CUST-3103
ORD-10337,2024-02-23,Feb,2,Q1,Furniture,Desk Lamp,69.31,5,0.0,346.55,114.24,West,LA,Online,Government,CUST-5819
ORD-10338,2024-08-19,Aug,8,Q3,Office Supplies,Sticky Notes Bulk,23.25,7,0.1,146.47,53.15,East,Boston,In-Store,Government,CUST-4560
ORD-10339,2024-04-12,Apr,4,Q2,Technology,Webcam HD,107.06,1,0.15,91.0,47.03,South,Atlanta,In-Store,Consumer,CUST-8870
ORD-10340,2024-10-25,Oct,10,Q4,Office Supplies,Whiteboard 4x3,122.94,1,0.15,104.5,43.53,West,LA,In-Store,Enterprise,CUST-3381
ORD-10341,2024-01-28,Jan,1,Q1,Office Supplies,Stapler Pro,27.01,3,0.1,72.93,22.18,East,New York,Wholesale,Consumer,CUST-5835
ORD-10342,2024-04-14,Apr,4,Q2,Office Supplies,Notebook Pack,18.1,5,0.0,90.5,35.84,South,Atlanta,Online,Consumer,CUST-5712
ORD-10343,2024-12-20,Dec,12,Q4,Office Supplies,Whiteboard 4x3,100.0,8,0.2,640.0,195.87,East,New York,Online,SMB,CUST-8259
ORD-10344,2024-04-25,Apr,4,Q2,Clothing,Formal Tie,44.54,1,0.0,44.54,17.95,South,Houston,Online,Enterprise,CUST-2220
ORD-10345,2024-04-05,Apr,4,Q2,Clothing,Formal Tie,37.5,5,0.0,187.5,83.04,East,New York,Online,Consumer,CUST-1092
ORD-10346,2024-06-18,Jun,6,Q2,Furniture,Standing Desk,418.97,3,0.15,1068.37,428.18,East,Boston,Wholesale,SMB,CUST-2194
ORD-10347,2024-12-28,Dec,12,Q4,Technology,USB-C Hub,86.85,11,0.05,907.58,320.77,South,Atlanta,In-Store,SMB,CUST-6724
ORD-10348,2024-04-23,Apr,4,Q2,Clothing,Formal Tie,30.95,3,0.0,92.85,46.0,West,LA,Online,SMB,CUST-4937
ORD-10349,2024-11-24,Nov,11,Q4,Office Supplies,Stapler Pro,47.77,4,0.05,181.53,85.28,North,Detroit,Online,Consumer,CUST-1404
ORD-10350,2024-09-21,Sep,9,Q3,Office Supplies,Label Maker,49.57,3,0.05,141.27,60.51,East,New York,Online,Enterprise,CUST-2572
ORD-10351,2024-03-26,Mar,3,Q1,Clothing,Leather Belt,46.33,4,0.05,176.05,87.55,South,Atlanta,Wholesale,Enterprise,CUST-8130
